Auction Title ,Auction ID,Department ,Close Date ,Winning Bid ,CC Fee,Fee Percent,Auction Fee Subtotal,Auction Fee Total,Pay Status ,Paid Date ,ASSET #,Inventory ID,Decal /Vehicle ID,VTR Number,Receipt Number ,Cap,Expenses,Net Sales,Fund,Business Unit
Lenses and Flashes,81592,POLICE DEPARTMENT,04/03/2014,$155.00,$3.56,0.23,$35.65,$35.65,Successful,05/08/2014,,"76607, 76608, 76609, 76610 ,76611, 76612, 76614, 76616, 76617, 76618, 76619, 76620, 76621, 76622, 76623, 76624 ,76625",,,3613874663,$3000,$0.00,$119.35,General Fund,0
Dell Computer,81440,ITS,04/03/2014,$52.00,$1.20,0.23,$11.96,$11.96,Successful,04/06/2014,,77600,,,3610593314,$3000,$0.00,$40.04,General Fund,0
Dell Computer,81439,ITS,04/03/2014,$53.51,$1.23,0.23,$12.30,$12.30,Successful,04/08/2014,,77586,,,3610788311,$3000,$0.00,$41.20,General Fund,0
Dell Computer,81438,ITS,04/03/2014,$42.00,$0.97,0.23,$9.66,$9.66,Successful,04/08/2014,,77578,,,3610771813,$3000,$0.00,$32.34,General Fund,0
Dell Computer,81437,ITS,04/03/2014,$53.51,$1.23,0.23,$12.30,$12.30,Successful,04/07/2014,,77602,,,3610664206,$3000,$0.00,$41.20,General Fund,0
Assorted Auto Parts,81541,HEALTH,04/03/2014,$44.39,$1.02,0.23,$10.20,$10.20,Successful,04/03/2014,,77220,,,3610350049,$3000,$0.00,$34.18,General Fund,0
Dell Rack Console,81540,PUBLIC WORKS,04/03/2014,$11.50,$0.26,0.23,$2.64,$2.64,Successful,04/22/2014,,75086,,,3612001981,$3000,$0.00,$8.85,General Fund,0
Dell Computer,81436,ITS,04/03/2014,$53.51,$1.23,0.23,$12.30,$12.30,Successful,04/09/2014,,77592,,,3610930376,$3000,$0.00,$41.20,General Fund,0
Dell Computer,81435,ITS,04/03/2014,$53.51,$1.23,0.23,$12.30,$12.30,Successful,04/07/2014,,77598,,,3610602675,$3000,$0.00,$41.20,General Fund,0
Sunglasses,81484,DRUG TASK FORCE,04/03/2014,$102.00,$2.35,0.23,$23.46,$23.46,Successful,04/30/2014,,TF-311-033BBB,,,3612929666,$3000,$0.00,$78.54,Enterprise,0
Sunglasses,81483,DRUG TASK FORCE,04/03/2014,$88.99,$2.05,0.23,$20.46,$20.46,Successful,04/09/2014,,TF-311-033AAA,,,3610904629,$3000,$0.00,$68.52,Enterprise,0
Dell Computer,81441,ITS,04/03/2014,$50.00,$1.15,0.23,$11.50,$11.50,Successful,04/08/2014,,77599,,,3610771856,$3000,$0.00,$38.50,General Fund,0
Dell Laptop w/Bag,81425,ITS,04/03/2014,$75.00,$1.72,0.23,$17.25,$17.25,Successful,04/09/2014,,77093,,,3610930319,$3000,$0.00,$57.75,General Fund,0
Dell Laptop w/Bag,81424,ITS,04/03/2014,$62.00,$1.43,0.23,$14.26,$14.26,Successful,04/10/2014,,77100,,,3610981650,$3000,$0.00,$47.74,General Fund,0
Dell Laptop w/Bag,81423,ITS,04/03/2014,$59.00,$1.36,0.23,$13.57,$13.57,Successful,04/08/2014,,77051,,,3610788248,$3000,$0.00,$45.43,General Fund,0
Dell Laptop w/Bag,81422,ITS,04/03/2014,$62.00,$1.43,0.23,$14.26,$14.26,Successful,04/21/2014,,77067,,,3611894165,$3000,$0.00,$47.74,General Fund,0
Dell Laptop w/Bag,81421,ITS,04/03/2014,$68.00,$1.56,0.23,$15.64,$15.64,Successful,04/09/2014,,77046,,,3610930288,$3000,$0.00,$52.36,General Fund,0
Dell Laptop w/Bag,81420,ITS,04/03/2014,$57.69,$1.33,0.23,$13.26,$13.26,Successful,04/10/2014,,77068,,,3610981639,$3000,$0.00,$44.42,General Fund,0
Dell Laptop w/Bag,81426,ITS,04/03/2014,$57.00,$1.31,0.23,$13.11,$13.11,Successful,04/07/2014,,77091,,,3610655899,$3000,$0.00,$43.89,General Fund,0
Dell Laptop w/Bag,81427,ITS,04/03/2014,$173.00,$3.98,0.23,$39.79,$39.79,Successful,04/07/2014,,77105,,,3610655939,$3000,$0.00,$133.21,General Fund,0
Dell Computer,81428,ITS,04/03/2014,$51.52,$1.18,0.23,$11.84,$11.84,Successful,04/03/2014,,77587,,,3610357831,$3000,$0.00,$39.67,General Fund,0
Dell Computer,81429,ITS,04/03/2014,$53.51,$1.23,0.23,$12.30,$12.30,Successful,04/07/2014,,77576,,,3610602300,$3000,$0.00,$41.20,General Fund,0
Dell Computer,81430,ITS,04/03/2014,$68.00,$1.56,0.23,$15.64,$15.64,Successful,04/07/2014,,77608,,,3610657058,$3000,$0.00,$52.36,General Fund,0
2008 Ford F-150,81610,POLICE STATE DRUG FUND,04/03/2014,$17400.01,$0.00,0.23,$4002.00,$3000.00,Successful,04/07/2014,,,,1047399,Cashiers Check,$3000,$105.00,$14295.01,Enterprise,0
Telephones,81609,PUBLIC DEFENDER,04/03/2014,$53.00,$1.22,0.23,$12.19,$12.19,Successful,04/06/2014,,76213,,,3610561745,$3000,$0.00,$40.81,General Fund,0
2005 Mercury Sable,81608,POLICE STATE DRUG FUND,04/03/2014,$716.00,$0.00,0.23,$164.68,$164.68,Successful,04/07/2014,,,,1060839,Cashiers Check,$3000,$145.00,$406.32,Enterprise,0
2 APC Batteries,81606,SHERIFF,04/03/2014,$8.50,$0.20,0.23,$1.95,$1.95,Successful,04/23/2014,,76573,,,3612147588,$3000,$0.00,$6.54,General Fund,0
2005 Pontiac Grand Am,81605,POLICE STATE DRUG FUND,04/03/2014,$1426.00,$0.00,0.23,$327.98,$327.98,Successful,04/08/2014,,,,122727,Cashiers Check,$3000,$135.00,$963.02,Enterprise,0
2 Dell Optiplex 760 Computers,81604,SHERIFF,04/03/2014,$17.05,$0.39,0.23,$3.92,$3.92,Successful,04/08/2014,,"76551, 76552",,,3610788344,$3000,$0.00,$13.12,General Fund,0
2000 Toyota Celica,81603,POLICE STATE DRUG FUND,04/03/2014,$1557.00,$0.00,0.23,$358.11,$358.11,Successful,04/03/2014,,,,1060837,Cashiers Check,$3000,$145.00,$1053.89,Enterprise,0
"Dell 17"" Flatscreen Monitor",81602,SHERIFF,04/03/2014,$12.01,$0.28,0.23,$2.76,$2.76,Successful,04/09/2014,,76576,,,3610916134,$3000,$0.00,$9.24,General Fund,0
"Dell 17"" Flatscreen Monitor",81601,SHERIFF,04/03/2014,$12.01,$0.28,0.23,$2.76,$2.76,Successful,04/09/2014,,76577,,,3610916103,$3000,$0.00,$9.24,General Fund,0
"Dell 17"" Flatscreen Monitor",81600,SHERIFF,04/03/2014,$12.00,$0.00,0.23,$2.76,$2.76,Successful,04/15/2014,,76575,,,Cashiers Check,$3000,$0.00,$9.24,General Fund,0
2003 Lincoln Navigator,81599,POLICE STATE DRUG FUND,04/03/2014,$4375.00,$0.00,0.23,$1006.25,$1006.25,Successful,04/03/2014,,,,122729,Cashiers Check,$3000,$220.00,$3148.75,Enterprise,0
"Dell 17"" Flatscreen Monitor",81598,SHERIFF,04/03/2014,$16.01,$0.37,0.23,$3.68,$3.68,Successful,04/07/2014,,76587,,,3610664238,$3000,$0.00,$12.32,General Fund,0
1999 Isuzu Rodeo,81597,POLICE STATE DRUG FUND,04/03/2014,$865.00,$19.90,0.23,$198.95,$198.95,Successful,04/03/2014,,,,971615,3610352967,$3000,$95.00,$571.05,Enterprise,0
Sergant - Welch Balance,81596,POLICE DEPARTMENT,04/03/2014,$37.00,$0.85,0.23,$8.51,$8.51,Successful,04/03/2014,,76615,,,3610344202,$3000,$0.00,$28.49,General Fund,0
12 Magnifier Extensions,81594,POLICE DEPARTMENT,04/03/2014,$8.10,$0.19,0.23,$1.86,$1.86,Successful,04/14/2014,,76629,,,3611285420,$3000,$0.00,$6.23,General Fund,0
Dell Computer,81446,ITS,04/03/2014,$51.52,$1.18,0.23,$11.84,$11.84,Successful,04/06/2014,,77589,,,3610593225,$3000,$0.00,$39.67,General Fund,0
Dell Computer,81445,ITS,04/03/2014,$51.00,$1.17,0.23,$11.73,$11.73,Successful,04/08/2014,,77590,,,3610771888,$3000,$0.00,$39.27,General Fund,0
Dell Computer,81444,ITS,04/03/2014,$52.00,$1.20,0.23,$11.96,$11.96,Successful,04/07/2014,,77579,,,3610630604,$3000,$0.00,$40.04,General Fund,0
Dell Computer,81443,ITS,04/03/2014,$54.00,$1.24,0.23,$12.42,$12.42,Successful,04/07/2014,,77593,,,3610630569,$3000,$0.00,$41.58,General Fund,0
Dell Computer,81442,ITS,04/03/2014,$53.51,$1.23,0.23,$12.30,$12.30,Successful,04/07/2014,,77609,,,3610630521,$3000,$0.00,$41.20,General Fund,0
Rug,81392,METRO ACTION,04/02/2014,$30.01,$0.69,0.23,$6.90,$6.90,Successful,04/02/2014,,MAC-73099,,,3610212851,$3000,$0.00,$23.10,Enterprise,0
HP Laser Jet 4250dtn,81400,PARKS,04/02/2014,$88.09,$0.00,0.23,$20.26,$20.26,Successful,04/09/2014,,78221,,,Money Order,$3000,$0.00,$67.82,General Fund,0
Panasonic Printer,81401,PARKS,04/02/2014,$5.01,$0.12,0.23,$1.15,$1.15,Successful,04/03/2014,,78236,,,3610342852,$3000,$0.00,$3.85,General Fund,0
Dell Fax/Copier,81399,PARKS,04/02/2014,$16.60,$0.38,0.23,$3.81,$3.81,Successful,04/03/2014,,78240,,,3610357774,$3000,$0.00,$12.78,General Fund,0
Steelcase File Cabinet,81398,PARKS,04/02/2014,$10.24,$0.24,0.23,$2.35,$2.35,Successful,04/08/2014,,78231,,,3610754861,$3000,$0.00,$7.88,General Fund,0
HP Laser Jet 8150,81397,METRO CLERK,04/02/2014,$64.99,$0.00,0.23,$14.94,$14.94,Successful,04/09/2014,,78462,,,Money Order,$3000,$0.00,$50.04,General Fund,0
Sunglasses,81481,DRUG TASK FORCE,04/02/2014,$82.00,$1.89,0.23,$18.86,$18.86,Successful,04/09/2014,,TF-311-033YY,,,3610904572,$3000,$0.00,$63.14,Enterprise,0
Sunglasses,81482,DRUG TASK FORCE,04/02/2014,$39.00,$0.90,0.23,$8.97,$8.97,Successful,04/30/2014,,TF-311-033ZZ,,,3612929434,$3000,$0.00,$30.03,Enterprise,0
"Dell 17"" Flat Screen Monitor",81409,SOCIAL SERVICES,04/02/2014,$13.00,$0.30,0.23,$2.99,$2.99,Successful,04/04/2014,,76529,,,3610429924,$3000,$0.00,$10.01,General Fund,0
Rug,81396,METRO ACTION,04/02/2014,$46.00,$1.06,0.23,$10.58,$10.58,Successful,04/03/2014,,MAC-74140C,,,3610322544,$3000,$0.00,$35.42,Enterprise,0
Life Magazine Book,81407,PUBLIC LIBRARY,04/02/2014,$21.00,$0.48,0.23,$4.83,$4.83,Successful,04/05/2014,,68330JJ,,,3610551841,$3000,$0.00,$16.17,General Fund,0
National Office Chair,81410,ELECTION COMMISSION,04/02/2014,$25.26,$0.00,0.23,$5.80,$5.80,Successful,04/09/2014,,77622,,,Money Order,$3000,$0.00,$19.45,General Fund,0
Life Magazine Book,81408,PUBLIC LIBRARY,04/02/2014,$16.00,$0.37,0.23,$3.68,$3.68,Successful,04/05/2014,,68330KK,,,3610551877,$3000,$0.00,$12.32,General Fund,0
Floor Finish,81453,STATE TRIAL COURT,04/02/2014,$16.00,$0.37,0.23,$3.68,$3.68,Successful,04/03/2014,,78497,,,3610327250,$3000,$0.00,$12.32,General Fund,0
Assorted Printer Cartridges,81451,STATE TRIAL COURT,04/02/2014,$99.00,$2.28,0.23,$22.77,$22.77,Successful,04/08/2014,,78495,,,3610752079,$3000,$0.00,$76.23,General Fund,0
2 Nortel Network Switches,81450,STATE TRIAL COURT,04/02/2014,$228.00,$5.24,0.23,$52.44,$52.44,Successful,04/02/2014,,78499B,,,3610242132,$3000,$0.00,$175.56,General Fund,0
2 Nortel Network Switches,81449,STATE TRIAL COURT,04/02/2014,$195.00,$4.48,0.23,$44.85,$44.85,Successful,04/02/2014,,78499A,,,3610224853,$3000,$0.00,$150.15,General Fund,0
2 Air Filter Systems,81448,STATE TRIAL COURT,04/02/2014,$182.59,$0.00,0.23,$41.99,$41.99,Successful,04/03/2014,,"78498, 78516",,,Money Order,$3000,$0.00,$140.59,General Fund,0
12 Waste Baskets,81447,STATE TRIAL COURT,04/02/2014,$32.00,$0.74,0.23,$7.36,$7.36,Successful,04/03/2014,,78500,,,3610299384,$3000,$0.00,$24.64,General Fund,0
Trek 24-Speed Bicycle,81403,POLICE DEPARTMENT,04/02/2014,$170.00,$3.91,0.23,$39.10,$39.10,Successful,04/02/2014,,78745,,,3610275350,$3000,$0.00,$130.90,General Fund,0
2 Shelves,81402,PARKS,04/02/2014,$2.00,$0.05,0.23,$0.46,$0.46,Successful,04/03/2014,,"78473, 78474",,,3610343780,$3000,$0.00,$1.54,General Fund,0
Rug,81395,METRO ACTION,04/02/2014,$52.00,$1.20,0.23,$11.96,$11.96,Successful,04/03/2014,,MAC-74140B,,,3610322502,$3000,$0.00,$40.04,Enterprise,0
Rug,81394,METRO ACTION,04/02/2014,$27.61,$0.64,0.23,$6.35,$6.35,Successful,04/03/2014,,MAC-74140A,,,3610322467,$3000,$0.00,$21.25,Enterprise,0
Rug,81393,METRO ACTION,04/02/2014,$32.00,$0.74,0.23,$7.36,$7.36,Successful,04/10/2014,,MAC-74143C,,,3611037043,$3000,$0.00,$24.64,Enterprise,0
Raleigh 21-Speed Bicycle,81404,POLICE DEPARTMENT,04/02/2014,$175.00,$4.02,0.23,$40.25,$40.25,Successful,04/07/2014,,78748,,,3610676047,$3000,$0.00,$134.75,General Fund,0
2 Haworth Chairs,81406,PUBLIC LIBRARY,04/02/2014,$7.00,$0.00,0.23,$1.61,$1.61,Successful,04/09/2014,,"77913, 77914",,,Money Order,$3000,$0.00,$5.39,General Fund,0
Sonin Combo Pro,81405,POLICE DEPARTMENT,04/02/2014,$12.77,$0.29,0.23,$2.93,$2.93,Successful,04/03/2014,,76640,,,3610301834,$3000,$0.00,$9.83,General Fund,0
"Dell 19"" Flat Screen Monitor",81382,POLICE DEPARTMENT,04/01/2014,$27.00,$0.62,0.23,$6.21,$6.21,Successful,04/01/2014,,78581,,,3610129929,$3000,$0.00,$20.79,General Fund,0
Skil 14.4v Drill,81390,SCHOOL BOARD WAREHOUSE,04/01/2014,$6.00,$0.14,0.23,$1.38,$1.38,Successful,05/19/2014,,SBS-6231E,,,3614662355,$3000,$0.00,$4.62,Enterprise,0
Eyeglasses,81480,DRUG TASK FORCE,04/01/2014,$44.00,$1.01,0.23,$10.12,$10.12,Successful,04/02/2014,,TF-311-033XX,,,3610204297,$3000,$0.00,$33.88,Enterprise,0
Sunglasses,81479,DRUG TASK FORCE,04/01/2014,$50.00,$1.15,0.23,$11.50,$11.50,Successful,04/01/2014,,TF-311-033WW,,,3610113269,$3000,$0.00,$38.50,Enterprise,0
Sunglasses,81478,DRUG TASK FORCE,04/01/2014,$50.00,$1.15,0.23,$11.50,$11.50,Successful,04/08/2014,,TF-311-033VV,,,3610775628,$3000,$0.00,$38.50,Enterprise,0
Sunglasses,81477,DRUG TASK FORCE,04/01/2014,$58.00,$1.33,0.23,$13.34,$13.34,Successful,04/08/2014,,TF-311-033UU,,,3610775597,$3000,$0.00,$44.66,Enterprise,0
Table,81391,POLICE DEPARTMENT,04/01/2014,$32.00,$0.74,0.23,$7.36,$7.36,Successful,04/08/2014,,77200,,,3610748688,$3000,$0.00,$24.64,General Fund,0
Louis Vuitton Purse,81389,DRUG TASK FORCE,04/01/2014,$495.50,$11.40,0.23,$113.96,$113.96,Successful,04/02/2014,,TF-312-054,,,3610212023,$3000,$0.00,$381.53,Enterprise,0
Louis Vuitton Wallet,81388,DRUG TASK FORCE,04/01/2014,$216.13,$4.97,0.23,$49.70,$49.70,Successful,04/02/2014,,TF-312-059,,,3610211993,$3000,$0.00,$166.42,Enterprise,0
Nike Airmax 95 Premium Tennis Shoes,81387,DRUG TASK FORCE,04/01/2014,$42.00,$0.97,0.23,$9.66,$9.66,Successful,04/01/2014,,TF-312-049,,,3610137642,$3000,$0.00,$32.34,Enterprise,0
TV Stand,81386,DRUG TASK FORCE,04/01/2014,$29.01,$0.67,0.23,$6.67,$6.67,Successful,04/02/2014,,TF-312-048,,,3610228030,$3000,$0.00,$22.33,Enterprise,0
Simplex Time Stamp,81385,POLICE DEPARTMENT,04/01/2014,$16.00,$0.37,0.23,$3.68,$3.68,Successful,04/13/2014,,78616,,,3611270087,$3000,$0.00,$12.32,General Fund,0
"LG 19"" Flat Screen Monitor",81384,POLICE DEPARTMENT,04/01/2014,$27.00,$0.62,0.23,$6.21,$6.21,Successful,04/08/2014,,78588,,,3610754831,$3000,$0.00,$20.79,General Fund,0
"Dell 19"" Flat Screen Monitor",81383,POLICE DEPARTMENT,04/01/2014,$26.50,$0.61,0.23,$6.09,$6.09,Successful,04/08/2014,,78586,,,3610754793,$3000,$0.00,$20.40,General Fund,0
"Dell 19"" Flat Screen Monitor",81381,POLICE DEPARTMENT,04/01/2014,$28.50,$0.66,0.23,$6.55,$6.55,Successful,04/03/2014,,78593,,,3610335296,$3000,$0.00,$21.94,General Fund,0
"Dell 19"" Flat Screen Monitor",81380,POLICE DEPARTMENT,04/01/2014,$32.00,$0.74,0.23,$7.36,$7.36,Successful,04/03/2014,,78592,,,3610335946,$3000,$0.00,$24.64,General Fund,0
"Dell 19"" Flat Screen Monitor",81379,POLICE DEPARTMENT,04/01/2014,$35.00,$0.80,0.23,$8.05,$8.05,Successful,04/08/2014,,78589,,,3610766592,$3000,$0.00,$26.95,General Fund,0
Metal File Cabinet,81378,HEALTH,04/01/2014,$5.00,$0.12,0.23,$1.15,$1.15,Successful,04/02/2014,,77709,,,3610230927,$3000,$0.00,$3.85,General Fund,0
Metal File Cabinet,81377,COMMUNITY EDUCATION,04/01/2014,$11.00,$0.25,0.23,$2.53,$2.53,Successful,04/01/2014,,76310,,,3610103123,$3000,$0.00,$8.47,General Fund,0
18 Assorted Metal Rods,81375,TENNESSEE STATE FAIR,04/01/2014,$18.00,$0.41,0.23,$4.14,$4.14,Successful,04/07/2014,,SF-77354,,,3610657393,$3000,$0.00,$13.86,Enterprise,0
1 Metal Shelf,81374,PUBLIC LIBRARY,04/01/2014,$23.00,$0.53,0.23,$5.29,$5.29,Successful,04/01/2014,,77708L,,,3610101664,$3000,$0.00,$17.71,General Fund,0
2 Metal Shelves,81373,PUBLIC LIBRARY,04/01/2014,$49.05,$1.13,0.23,$11.28,$11.28,Successful,04/01/2014,,77708K,,,3610101619,$3000,$0.00,$37.76,General Fund,0
2 Metal Shelves,81372,PUBLIC LIBRARY,04/01/2014,$32.51,$0.75,0.23,$7.47,$7.47,Successful,04/02/2014,,77708J,,,3610207817,$3000,$0.00,$25.03,General Fund,0
2 Metal Shelves,81371,PUBLIC LIBRARY,04/01/2014,$34.00,$0.78,0.23,$7.82,$7.82,Successful,04/01/2014,,77708I,,,3610102002,$3000,$0.00,$26.18,General Fund,0
2 Metal Shelves,81370,PUBLIC LIBRARY,04/01/2014,$37.61,$0.87,0.23,$8.65,$8.65,Successful,04/02/2014,,77708H,,,3610209801,$3000,$0.00,$28.95,General Fund,0
Metal Shelving,81369,PUBLIC LIBRARY,04/01/2014,$3.00,$0.07,0.23,$0.69,$0.69,Successful,04/07/2014,,77719,,,3610638396,$3000,$0.00,$2.31,General Fund,0
2-Drawer File Cabinet,81368,PUBLIC DEFENDER,04/01/2014,$5.01,$0.12,0.23,$1.15,$1.15,Successful,04/02/2014,,76197,,,3610226869,$3000,$0.00,$3.85,General Fund,0
43 Chairs,81367,PUBLIC LIBRARY,04/01/2014,$175.00,$4.02,0.23,$40.25,$40.25,Successful,04/21/2014,,"78242, 78243, 78244, 78245, 78246, 78247, 78248, 78249, 78250, 78251, 78252, 78253, 78278, 78279, 78280, 78281, 78282, 78283, 78284, 78285, 78286, 78287, 78288, 78289, 78290, 78291, 78356, 78357, 78358, 78359, 78360, 78361, 78362, 78364, 78365, 78366, 783",,,3611972642,$3000,$0.00,$134.75,General Fund,0
2 Hon File Cabinets,81366,NASHVILLE CONVENTION CTR,04/01/2014,$19.13,$0.44,0.23,$4.39,$4.39,Successful,04/01/2014,,"NCC-78503, NCC-78504",,,3610103091,$3000,$0.00,$14.73,Enterprise,0
2 Paint Cans,81365,PARKS,04/01/2014,$1.00,$0.02,0.23,$0.23,$0.23,Successful,04/01/2014,,78505,,,3610123916,$3000,$0.00,$0.77,General Fund,0
4 55-Gallon Drums,81354,FIRE,03/31/2014,$21.00,$0.48,0.23,$4.83,$4.83,Successful,04/01/2014,,77925D,,,3610139155,$3000,$0.00,$16.17,General Fund,0
Dell Laptop,81359,ITS,03/31/2014,$166.69,$3.83,0.23,$38.33,$38.33,Successful,03/31/2014,,77470,,,3610030955,$3000,$0.00,$128.35,General Fund,0
Sunglasses,81473,DRUG TASK FORCE,03/31/2014,$54.00,$1.24,0.23,$12.42,$12.42,Successful,03/31/2014,,TF-311-033QQ,,,3609956634,$3000,$0.00,$41.58,Enterprise,0
Sunglasses,81475,DRUG TASK FORCE,03/31/2014,$52.00,$1.20,0.23,$11.96,$11.96,Successful,03/31/2014,,TF-311-033SS,,,3609984257,$3000,$0.00,$40.04,Enterprise,0
Eyeglasses,81476,DRUG TASK FORCE,03/31/2014,$108.00,$0.00,0.23,$24.84,$24.84,Successful,03/31/2014,,TF-311-033TT,,,Money Order,$3000,$0.00,$83.16,Enterprise,0
Dell Laptop,81364,ITS,03/31/2014,$65.00,$1.50,0.23,$14.95,$14.95,Successful,04/07/2014,,77443,,,3610638361,$3000,$0.00,$50.05,General Fund,0
Dell Laptop,81363,ITS,03/31/2014,$125.00,$0.00,0.23,$28.75,$28.75,Successful,04/01/2014,,77463,,,Cashiers Check,$3000,$0.00,$96.25,General Fund,0
Dell Laptop,81362,ITS,03/31/2014,$125.00,$0.00,0.23,$28.75,$28.75,Successful,04/01/2014,,77447,,,Cashiers Check,$3000,$0.00,$96.25,General Fund,0
Dell Laptop,81361,ITS,03/31/2014,$125.00,$0.00,0.23,$28.75,$28.75,Successful,04/01/2014,,77449,,,Cashiers Check,$3000,$0.00,$96.25,General Fund,0
4 55-Gallon Drums,81352,FIRE,03/31/2014,$30.00,$0.69,0.23,$6.90,$6.90,Successful,04/02/2014,,77925A,,,3610214130,$3000,$0.00,$23.10,General Fund,0
Sunglasses Case,81474,DRUG TASK FORCE,03/31/2014,$1.00,$0.00,0.23,$0.23,$0.23,Successful,04/29/2014,,TF-311-033RR,,,Cash,$3000,$0.00,$0.77,Enterprise,0
Dell Laptop,81360,ITS,03/31/2014,$130.00,$2.99,0.23,$29.90,$29.90,Successful,04/29/2014,,77444,,,3612681618,$3000,$0.00,$100.10,General Fund,0
File Cabinet,81358,GENERAL SERVICES,03/31/2014,$20.00,$0.46,0.23,$4.60,$4.60,Successful,04/01/2014,,72837,,,3610111644,$3000,$0.00,$15.40,General Fund,0
3 Fans,81357,HEALTH,03/31/2014,$37.00,$0.00,0.23,$8.51,$8.51,Successful,04/01/2014,,"77902, 77909, 77910",,,Cashiers Check,$3000,$0.00,$28.49,General Fund,0
Locker,81356,FIRE,03/31/2014,$13.00,$0.30,0.23,$2.99,$2.99,Successful,04/01/2014,,75896,,,3610111574,$3000,$0.00,$10.01,General Fund,0
8 55-Gallon Drums,81355,FIRE,03/31/2014,$47.00,$1.08,0.23,$10.81,$10.81,Successful,04/02/2014,,77925C,,,3610214162,$3000,$0.00,$36.19,General Fund,0
3 File Cabinets,81316,POLICE DEPARTMENT,03/31/2014,$27.00,$0.62,0.23,$6.21,$6.21,Successful,04/07/2014,,"77211, 77212, 77213",,,3610638322,$3000,$0.00,$20.79,General Fund,0
3 File Cabinets,81315,POLICE DEPARTMENT,03/31/2014,$29.00,$0.67,0.23,$6.67,$6.67,Successful,04/02/2014,,"77209, 77214, 77229",,,3610230214,$3000,$0.00,$22.33,General Fund,0
3 File Cabinets,81314,POLICE DEPARTMENT,03/31/2014,$27.00,$0.62,0.23,$6.21,$6.21,Successful,04/07/2014,,"77231, 77254, 77267",,,3610638270,$3000,$0.00,$20.79,General Fund,0
Live Scan,81312,POLICE DEPARTMENT,03/31/2014,$12.50,$0.29,0.23,$2.87,$2.87,Successful,04/02/2014,,77650,,,3610230184,$3000,$0.00,$9.62,General Fund,0
Live Scan,81311,POLICE DEPARTMENT,03/31/2014,$13.50,$0.31,0.23,$3.10,$3.10,Successful,04/02/2014,,77649,,,3610230152,$3000,$0.00,$10.39,General Fund,0
Live Scan,81310,POLICE DEPARTMENT,03/31/2014,$11.00,$0.25,0.23,$2.53,$2.53,Successful,04/02/2014,,77648,,,3610230128,$3000,$0.00,$8.47,General Fund,0
Live Scan,81309,POLICE DEPARTMENT,03/31/2014,$13.00,$0.30,0.23,$2.99,$2.99,Successful,04/02/2014,,77647,,,3610230096,$3000,$0.00,$10.01,General Fund,0
Live Scan,81308,POLICE DEPARTMENT,03/31/2014,$16.01,$0.00,0.23,$3.68,$3.68,Successful,04/01/2014,,77651,,,Cashiers Check,$3000,$0.00,$12.32,General Fund,0
1 File Cabinet & 1 Storage Cabinet,81306,POLICE DEPARTMENT,03/31/2014,$43.61,$1.00,0.23,$10.03,$10.03,Successful,04/02/2014,,"77251, 77252",,,3610214216,$3000,$0.00,$33.57,General Fund,0
20 Chairs,81304,PUBLIC LIBRARY,03/31/2014,$145.00,$3.34,0.23,$33.35,$33.35,Successful,04/08/2014,,"77752, 77753, 77754, 77755, 77756, 77757, 77833, 77834, 77835, 77836, 77736, 77737, 77738, 77739, 77740, 77741, 77742, 77743, 77744, 77745",,,3610778943,$3000,$0.00,$111.65,General Fund,0
20 Chairs,81303,PUBLIC LIBRARY,03/31/2014,$175.00,$4.02,0.23,$40.25,$40.25,Successful,04/01/2014,,"77735, 77734, 77768, 77769, 77770, 77771, 77772, 77773, 77774, 77775, 77847, 77848, 77849, 77850, 77851, 77852, 77808, 77809, 77810, 77811",,,3610103028,$3000,$0.00,$134.75,General Fund,0
3 File Cabinets,81302,PUBLIC LIBRARY,03/31/2014,$25.00,$0.58,0.23,$5.75,$5.75,Successful,04/02/2014,,"77725, 77732, 77733",,,3610230075,$3000,$0.00,$19.25,General Fund,0
3 File Cabinets,81301,PUBLIC LIBRARY,03/31/2014,$25.00,$0.58,0.23,$5.75,$5.75,Successful,04/02/2014,,"77722, 77723, 77724",,,3610230059,$3000,$0.00,$19.25,General Fund,0
2 File Cabinets,81300,PUBLIC LIBRARY,03/31/2014,$22.26,$0.51,0.23,$5.11,$5.11,Successful,04/07/2014,,"77728, 77730",,,3610630074,$3000,$0.00,$17.14,General Fund,0
2 File Cabinets,81299,PUBLIC LIBRARY,03/31/2014,$25.00,$0.58,0.23,$5.75,$5.75,Successful,04/07/2014,,"77727, 77729",,,3610630046,$3000,$0.00,$19.25,General Fund,0
2 File Cabinets,81298,PUBLIC LIBRARY,03/31/2014,$19.00,$0.44,0.23,$4.37,$4.37,Successful,04/07/2014,,"77726, 77731",,,3610638221,$3000,$0.00,$14.63,General Fund,0
Home Office,81313,POLICE DEPARTMENT,03/31/2014,$69.00,$1.59,0.23,$15.87,$15.87,Successful,03/31/2014,,"77219, 77226A, 77385, 76706",,,3609968669,$3000,$0.00,$53.13,General Fund,0
4 55-Gallon Drums,81353,FIRE,03/31/2014,$27.18,$0.63,0.23,$6.25,$6.25,Successful,04/01/2014,,77925B,,,3610139122,$3000,$0.00,$20.92,General Fund,0
5-Drawer Wooden Desk,81307,POLICE DEPARTMENT,03/31/2014,$5.00,$0.12,0.23,$1.15,$1.15,Successful,03/31/2014,,77227,,,3609985549,$3000,$0.00,$3.85,General Fund,0
